id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
23077,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Arrow Sport Men White Striped Shirt
6639,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Air Max Turbulence White Blue Shoe
44894,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Red T-shirts
3078,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Probase Men's Player Green T-shirt
4692,Unisex,Accessories,Watches,Watches,Green,Winter,2016.0,Sports,ADIDAS Unisex New York Griffiti Digital Green Watch
6011,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Highlander Men Purple Grey Checked Shirt
51209,Women,Apparel,Innerwear,Bra,Pink,Summer,2017.0,Casual,Enamor Women Pink Bra
27493,Women,Apparel,Innerwear,Briefs,Blue,Winter,2015.0,Casual,Jockey Women Blue Briefs
4683,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Sports,ADIDAS ESS Black Unisex Backpack
1755,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,Lotto Men Jasper Street Red T-shirt
6884,Women,Apparel,Topwear,Jackets,Cream,Summer,2011.0,Casual,Forever New Women Ivory Cream Jacket
29169,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Top
18672,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Fila Men Survivor Grey Sports Shoes
50349,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Aurelia Women Red Kurta
50875,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,Prafful Green & Maroon Printed Sari
8844,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2011.0,Casual,Scullers Men Scul Brown Trousers
8773,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Indigo Nation Men Price catch Yellow Shirts
40949,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Around the World White T-shirt
7674,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men's Round Neck Black T-shirt
19805,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Blue Tshirt
20519,Women,Accessories,Belts,Belts,White,Winter,2015.0,Casual,Baggit Women Princy Taj White Belt
22100,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Printed Blue Kurta
4558,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Dunk High Orange Shoe
42236,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Sepia Women Green Top
52904,Women,Apparel,Saree,Sarees,Red,Fall,2012.0,Ethnic,FNF Printed Red Sari
42833,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,French Connection Women Black Croc Handbag
7569,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's As Miler UV SS Blue T-shirt
20300,Women,Apparel,Topwear,Sweaters,Maroon,Fall,2011.0,Casual,Jealous 21 Women Solid Maroon Sweater
11281,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Texas Jeans
29744,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch CH2783
18959,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Solid Blue Sweater
57078,Women,Apparel,Dress,Jumpsuit,Black,Summer,2012.0,Casual,Elle Women Black Jumpsuit
8206,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Locomotive Men Solid Langston Brown T-Shirts
7876,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Provogue Men's Formal Black Shoe
29598,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Indigo Nation Men Striped Black & Blue T-shirt
16916,Men,Apparel,Topwear,Sweaters,White,Fall,2011.0,Casual,Spykar Men Stripes White Sweaters
3255,Women,Footwear,Shoes,Flats,Black,Fall,2010.0,Casual,Puma Women Zandy Black Ballerinas
34536,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men Brown Shoes
27292,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,Mother Earth Women Printed Navy Blue Kurta
48692,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012.0,Casual,Lucera Women Silver Earrings
58247,Women,Accessories,Wallets,Wallets,Red,Summer,2012.0,Casual,Baggit Women Red Wallet
7926,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Proline Men Navy Striped Polo T-shirt
30940,Women,Apparel,Topwear,Kurtis,Off White,Summer,2012.0,Ethnic,Fabindia Women Printed Off White Kurti
31281,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Puma Men Printed Grey T-shirt
2778,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Ediots Men's Imagination Important Green T-shirt
5005,Women,Apparel,Bottomwear,Skirts,Red,Summer,2011.0,Casual,Gini and Jony Girl's Glinda Red Kidswear
1728,Unisex,Footwear,Shoes,Sports Shoes,Green,Fall,2010.0,Sports,Newfeel Unisex Green Sports Shoes
12697,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Egoli TF White Sports Shoes
19324,Men,Apparel,Topwear,Sweatshirts,Maroon,Fall,2011.0,Casual,Myntra Men Solid Maroon Sweatshirt
55561,Women,Personal Care,Skin Care,Other,White,Spring,2017.0,Casual,Revlon Touch & Glow Advanced Fairness Under Eye Repair Cream
8340,Boys,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Doodle Boy's Volleyball Champion Black White Kidswear
40024,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men White T-shirt
4200,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Blue Champs Kidswear
54984,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017.0,Casual,Femella Women Printed Blue Lounge Pants
37739,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,John Players Men Striped Shirt
38793,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,DC Comics Men Crew Black T-shirt
52483,Women,Apparel,Innerwear,Camisoles,Black,Winter,2015.0,Casual,Red Rose Black Camisole
33043,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Mother Earth Women Printed Blue Kurta
34817,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Adizero Black Sports Shoes
2890,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Leather Brown Cut Flats
33885,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Citizen Men Steel Eco-Drive Watch
55049,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,,Lakme Enrich Satins Lipstick 137
11519,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Bronze Brown Heels
54200,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Highlander Men Navy Blue Check Shirt
11307,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Women Blue Michelle Jeans
49716,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Casual,Park Avenue Men Blue Tie
37736,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Check Blue Shirt
41660,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Striped Shirt
59719,Women,Apparel,Innerwear,Bra,Blue,Summer,2014.0,Casual,Avirate Blue Bra
19318,Unisex,Accessories,Bags,Backpacks,Blue,Fall,2011.0,Casual,Nike Unisex Classic Base Blue Backpack
15052,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Franco Leone Men Black Formal Shoe
52340,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015.0,Casual,Red Rose Women Blue Nightdress
27969,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Jockey SP-OW Men Black Active Innerwear Vest SP12
18889,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Woman Sylvia Blue Shirt
4913,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Diane Pink Kidswear
3681,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Inkfruit Men's Double Trouble Brown T-shirt
28570,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Women You Wish Black T-shirt
25884,Unisex,Accessories,Bags,Backpacks,Brown,Winter,2015.0,Casual,American Tourister Unisex Brown Backpack
46543,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Timex Women Silver Dial Watch
7053,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,s.Oliver Men Striped Dark Blue Shirt
13384,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Men Toddler Brown Casual Shoes
44199,Women,Footwear,Flip Flops,Flip Flops,Brown,Winter,2012.0,Casual,iPanema Women Brown Flip Flops
39709,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Original Unisex Black Chronograph Watch ADH2630
17112,Women,Accessories,Bags,Clutches,Grey,Winter,2015.0,Casual,Lino Perros Women Beaded Grey Clutch
21950,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Casual Red Handbag
16750,Women,Accessories,Bags,Clutches,Beige,Winter,2015.0,Casual,Spice Art Women Gun Metal Leatherette Metallic Clutch
18746,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Arrow Woman Cola Black Top
53668,Women,Accessories,Bags,Handbags,Teal,Summer,2012.0,Casual,Kiara Women Teal Handbag
50575,Men,Apparel,Innerwear,Trunk,Grey Melange,Summer,2016.0,Casual,Chromozome Men Grey Trunks
37223,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Top
27580,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Scullers Men Striped Purple T-shirt
44461,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Senorita Women Black Sandals
51368,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans
44666,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Wills Lifestyle Women Brown Trousers
28872,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,BIBA Women Printed Multi Coloured Kurta
12017,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Mark Taylor Men Purple White Striped Shirts
15796,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Facit Men Mid- Rise BF Grey Briefs
27428,Women,Apparel,Topwear,Tshirts,Black,Fall,2015.0,Casual,Jockey Women Black V-neck T-Shirt
5489,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Mr.Men Men's Grumpy Purple T-shirt
18483,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Women Soleil Cat Black Casual Shoes
39188,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Sandals
22670,Unisex,Accessories,Bags,Waist Pouch,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey & Yellow Waist Pouch
3332,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,RCB Boys Fangear Tee
50673,Men,Apparel,Innerwear,Trunk,Black,Summer,2016.0,Casual,Chromozome Men Black Trunks
30610,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Black Shorts
10155,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Tr Bal Brown Casual Shoes
49073,Women,Personal Care,Nails,Nail Polish,Green,Spring,2017.0,,Deborah 7 Days Long Nail Polish 837
43030,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Scullers Men Navy Blue Shirt
54133,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Heels
14613,Men,Accessories,Socks,Socks,Black,Summer,2011.0,Casual,United Colors of Benetton Men Pack of 2 Black Socks
25054,Men,Accessories,Accessories,Accessory Gift Set,Purple,Winter,2015.0,Formal,Lino Perros Men Formal Purple Accessory Gift Set
33883,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Citizen Men Black Dial Eco-Drive Watch
50722,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Girls Pink Printed Dress
32210,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Fabindia Women Black Kurta
59121,Men,Apparel,Topwear,Jackets,Black,Summer,2012.0,Casual,Just Natural Men Black Jacket
31942,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Women Sweet Classic Leather White Shoes
46383,Men,Apparel,Topwear,Sweatshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black Sweatshirt
48888,Women,Accessories,Jewellery,Pendant,Silver,Summer,2015.0,Casual,Lucera Women Silver Pendant
27555,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Scullers Men Black Shirt
56619,Women,Personal Care,Makeup,Highlighter and Blush,Pink,Spring,2017.0,,Streetwear Stay On Blush Blusher
23827,Unisex,Footwear,Flip Flops,Flip Flops,Green,Summer,2012.0,Casual,Puma Unisex Green Jive Flip Flops
5858,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011.0,Casual,ADIDAS Unisex Star Blue Backpack
24036,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Locomotive Men Printed Red T-shirt
37311,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Casio Edifice Men Multi-Dial Watch EF-334D-5AVDF(ED421)
4048,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Furano 2 White Indigo Silver Shoe
11109,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Indigo Nation Men Stripes Black Shirts
59176,Men,Footwear,Shoes,Casual Shoes,Olive,Fall,2012.0,Casual,Gliders Men Olive Shoes
7550,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's Teal Blue Polo T-shirt
22679,Unisex,Accessories,Bags,Messenger Bag,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Messenger Bag
25207,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Lino Perros Women Classic Grey Handbag
38128,Women,Accessories,Wallets,Wallets,Black,Winter,2015.0,Casual,Wildcraft Women Black Wallet
27379,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Men Washed Blue Jeans
51770,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Formal,Hidedge Men Brown Belt
10759,Unisex,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,Disney Unisex Kids Mini Mouse Pink Flip Flops
27936,Women,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Jealous 21 Women Grey Magic Colour Jeans
51732,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Allen Solly Women Printed Sunglasses AH218-C3
34267,Women,Apparel,Topwear,Dupatta,Green,Summer,2012.0,Ethnic,Fabindia Women Green Silk Dupatta
37061,Women,Accessories,Belts,Belts,Purple,Summer,2012.0,Casual,Lino Perros Women Purple Belt
34495,Women,Apparel,Bottomwear,Skirts,Grey,Fall,2012.0,Formal,Van Heusen Woman Grey Skirt
3610,Unisex,Footwear,Shoes,Casual Shoes,Green,Summer,2011.0,Casual,Converse Unisex Chuck Taylor Check HI Green Canvas Shoe
34211,Men,Apparel,Topwear,Tshirts,Coffee Brown,Winter,2012.0,Casual,Proline Men Coffee Brown Polo T-shirt
20244,Women,Apparel,Topwear,Tshirts,Peach,Fall,2011.0,Casual,Wrangler Women Printed Peach T-shirt
35173,Unisex,Accessories,Bags,Duffel Bag,Red,Summer,2015.0,Casual,Wildcraft Unisex Black & Red Duffel Bag
15844,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Visudh Blue Printed Ethnic Kurta
54079,Women,Apparel,Topwear,Kurtis,Black,Summer,2012.0,Ethnic,Mumbai Slang Women Black Kurti
6682,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Air Max 90 Black Shoe
57985,Women,Apparel,Topwear,Tops,Yellow,Fall,2012.0,Casual,Latin Quarters Women Yellow Top
8885,Men,Apparel,Bottomwear,Trousers,Green,Summer,2011.0,Formal,Scullers Men Scul Green Trousers
47527,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Facit Men White Brief
57402,Women,Apparel,Innerwear,Briefs,Maroon,Winter,2015.0,Casual,Amante Women Maroon Briefs PGDI03
46112,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Geometrix Casual Shoes
10138,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Esprit Women Spark Pink Silver Watches
50464,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue & Grey Pack of 2 Briefs
52153,Women,Apparel,Topwear,Tops,Sea Green,Summer,2012.0,Casual,Femella Women Green Top
34351,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Purple T-shirt
7011,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Classic Polo Men's Tall Dark Blue Grey T-shirt
33424,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Butterfly Taj Purple Handbag
35538,Girls,Footwear,Sandal,Sandals,Pink,Summer,2012.0,Casual,Enroute Teens Pink Sandals
7544,Women,Apparel,Bottomwear,Capris,Grey,Summer,2011.0,Sports,Nike Women Classic Grey Capri
52529,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Pepe Jeans Men Grey 3/4 Length Pants
43991,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Police Women Wings EDT Perfume
10796,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Wrangler Men Warnick Square Block Red Shirts
8877,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Regent Polo Club Men White Shirt
3874,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's Trademark Washed Blue T-shirt
46243,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Ethnic,Fusion Beats Women White & Green Tunic
54614,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Jockey ELANCE Men Grey Briefs 1010
54905,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,Do u speak green Men Brown T-shirt
29265,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,ADIDAS Men Adizero Blue Sports Shoes
38189,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Polaroid Men Black Sunglasses
27223,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Kids Girl Printed Blue Dress
3780,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Status Quo Men's Leaf Green Polo T-shirt
43515,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,French Connection Women Blue Dress
51519,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Watch
8525,Unisex,Accessories,Bags,Duffel Bag,Black,Summer,2011.0,Casual,Nike Unisex Nike Black sling Duffle Bags
40135,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Aviator White T-shirt
31365,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Locomotive Men Printed Grey T-shirt
28139,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Grey Melange,Winter,2016.0,Casual,Jockey SPORT Men Grey Melange Shorts 9411
8654,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Fastrack Women Brown Sunglasses
42070,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,American Tourister Men Black Wallet
14117,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Washed Blue Jeans
7203,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Jealous 21 Women Lady With The Hat Blue Top
11725,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Lee Men Printed Orange Tshirts
36247,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Mr. Men Charcoal Mr. Funny T-shirt
17113,Women,Accessories,Bags,Clutches,Gold,Winter,2015.0,Casual,Lino Perros Women Crystal Gold Clutch
2028,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010.0,Casual,ADIDAS Men Classic Navy Blue T-shirt
16768,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Spice Art Women Black Handbag
9907,Unisex,Accessories,Bags,Handbags,Pink,Fall,2011.0,Casual,Puma Unisex Core Shopper Pink Bags
17576,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Mark Taylor Men Brown & White Checked Shirt
47019,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Shree Women Green & Red Kurta
22502,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk  Women Blue Casual Flats
12633,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Probase Men Printed White Tshirts
18464,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,David Beckham Intimately Men Perfumes
15847,Unisex,Footwear,Sandal,Sandals,Blue,Fall,2011.0,Casual,Warner Bros Kids Unisex SD Fly Clog Blue Sandals
47391,Women,Accessories,Bags,Handbags,Beige,Fall,2012.0,Casual,Baggit Women Beige Handbag
19139,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lotto Men Sting  Black Sandals
46424,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Women Black Dial Watch
25845,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women Printed White Kurta
28890,Women,Apparel,Innerwear,Briefs,Pink,Summer,2012.0,Casual,Enamor Women Dark Pink Regular-Rise Bikini Brief
10178,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,United Colors of Benetton Men Bournie Brown Casual Shoes
56805,Women,Apparel,Apparel Set,Kurta Sets,Magenta,Summer,2012.0,Ethnic,Aneri Women Magenta Salwar Suit
55869,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Colorbar All Fired Up 2 Nail Lacquer 83V
39191,Women,Footwear,Shoes,Heels,Red,Winter,2015.0,Casual,Catwalk Women Red Flats
33882,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Citizen Men Black Dial Eco-Drive Watch
59187,Women,Footwear,Shoes,Heels,Maroon,Summer,2012.0,Casual,Senorita Women Maroon Heels
40980,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Core Yellow T-shirt
28354,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Idee Men Brown Sunglasses
21957,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Casual Black Handbag
6149,Unisex,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Unisex Wirko Black Silver Shoe
20524,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Baggit Women Kool Excel Black Handbag
52786,Women,Accessories,Wallets,Wallets,Brown,Fall,2012.0,Casual,Fiorelli Women Chocolate Brown and Olive Green Wallet
35784,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Enroute Women Black Shoes
10187,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Hot Stepper Black Blue Shirts
51185,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Casual,Raymond Men Navy Blue Socks
20352,Women,Apparel,Topwear,Tshirts,Magenta,Summer,2011.0,Casual,Spykar Women Printed Magenta T-Shirt
48859,Women,Accessories,Jewellery,Pendant,Silver,Summer,2012.0,Casual,Lucera Women Silver Pendant with Chain
12473,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Clarks Men Leather Black Formal Shoes
18957,Women,Apparel,Topwear,Jackets,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Grey Knitted Jacket
44545,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers Men Brown Sandals
54086,Women,Apparel,Topwear,Kurtis,Pink,Summer,2012.0,Ethnic,Mumbai Slang Women Pink Kurti
39163,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Aneri Women Black Printed Kurta
59367,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Vishudh Women Brown & Yellow Kurta
31899,Women,Apparel,Innerwear,Briefs,Pink,Summer,2015.0,Casual,Heart 2 Heart Women Fuchsia Pink Briefs  H2H-10-2011
19879,Women,Footwear,Flip Flops,Flip Flops,White,Fall,2011.0,Casual,ADIDAS Women Psychedlic White Flip Flops
34650,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Fila Women Top Fuel Black Sports Shoes
14662,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt
20017,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men Check Red Shirt
2841,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Its Gonna Get Messy Grey T-shirt
37543,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Madagascar3 Infant Boys Lemon Yellow T-Shirt
11941,Men,Footwear,Sandal,Sandals,Tan,Fall,2011.0,Casual,Ganuchi Men Casual Tan Sandals
11301,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Women Blue Custom Jeans
48024,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Helix Women Black Watch
20375,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Urban Yoga Women Pink Printed T-shirt
56928,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,HM Women Brown Flats
3537,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Women's Bloody Cool Black T-shirt
24257,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Numero Uno Men Navy Blue Casual Shoes
51265,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Parx Men Brown Belt
21889,Women,Apparel,Topwear,Kurtas,Olive,Fall,2011.0,Ethnic,BIBA Women Printed Green Kurta
20457,Women,Accessories,Wallets,Wallets,Black,Winter,2015.0,Casual,Baggit Women Dhano Taj Black Wallet
46545,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Watch T2N520
13552,Women,Footwear,Shoes,Flats,Yellow,Winter,2012.0,Casual,Carlton London Women Yellow Flat Shoes
